"","Entity","Year","CO2_emissions","Population.Population","renewable_energy.Renewables","Nuclear..TWh.growth...sub.method.","gdp_per_capita.GDP_per_capita"
"743","Indonesia",2015,1962.25011649944,258383008,3.506,-34.8861949931321,10099
"744","Indonesia",2016,2143.62902441862,261556000,5.034,334.719907018,10511
"745","Iran",1993,3944.42143703422,59724000,3.156,-1235.73437813944,5814
"746","Iran",1994,4349.16700344305,60591000,1.84,1717.08669604397,5634
"747","Iran",1995,4412.9929369991,61443000,2.096,1070.43926891591,5650
"748","Iran",1996,4398.55104924997,62295000,2.053,1460.69507986195,6004
"749","Iran",1997,4230.53850188904,63136000,1.338,518.705651292448,6119
"750","Iran",1998,4783.44090334613,63972000,1.631,724.520102544863,6310
"751","Iran",1999,5858.35149363718,64801000,1.057,1225.53664295304,6862
"752","Iran",2000,5627.04347437576,65623000,0.742,993.035978239337,7573
"753","Iran",2001,5943.37556610842,66449000,0.76,1197.74563951301,8709
"754","Iran",2002,5912.13977280653,67285000,1.344,2113.17529910084,10106
"755","Iran",2003,6077.14689605242,68123000,1.563,585.954817022151,11245
"756","Iran",2004,6411.64966867615,68951000,1.764,2435.9182607939,12682
"757","Iran",2005,6644.44716543443,69762000,1.981,2004.42934548895,14706
"758","Iran",2006,7140.39530138475,70555000,2.313,2742.2436397137,15617
"759","Iran",2007,7195.71875899909,71336000,2.086,2099.51497140294,16964
"760","Iran",2008,7416.84317133227,72121000,0.842,846.688204545139,16991
"761","Iran",2009,7499.27969068066,72925000,0.737,1068.48131642098,17309
"762","Iran",2010,7646.57767024917,73763000,1.1,229.491750606673,17716
"763","Iran",2011,7758.29017275397,74635000,1.091,1514.14215850472,18024
"764","Iran",2012,7951.86602747814,75540000,1.254,374.199099814668,15734
"765","Iran",2013,7958.86699963778,76482000,1.39,1765.91877827463,15844
"766","Iran",2014,8286.4279534654,77466000,1.314,1524.24289365657,15261
"767","Iran",2015,8164.03237825379,78492000,1.204,-280.792947051929,15039
"768","Iran",2016,8206.85795210782,79564000,1.318,2163.22708762757,15529
"769","Iraq",1993,3330.50748869198,18955000,5.225,4682.30018464785,3379
"770","Iraq",1994,3638.32116475778,19539000,4.628,2442.24371769282,3095
"771","Iraq",1995,3676.81699411209,20149000,5.37,-212.864161993151,2765
"772","Iraq",1996,3333.70324345761,20783000,4.718,578.838473752586,2985
"773","Iraq",1997,3175.31834471823,21440000,4.101,3071.08208955224,1926
"774","Iraq",1998,3260.44480412341,22114000,5.481,-6089.26471918242,2100
"775","Iraq",1999,3143.64215731414,22802000,4.194,-3757.6528374704,2337
"776","Iraq",2000,3051.97939975443,23498000,2.958,2698.35730700485,3147
"777","Iraq",2001,3492.89170616261,24208000,3.025,1605.2131526768,3653
"778","Iraq",2002,3462.25241664777,24932000,3.918,-653.377185945773,3831
"779","Iraq",2003,3540.13029811028,25645000,4.387,-909.806979918113,2898
"780","Iraq",2004,4318.42377132657,26314000,4.938,855.096146537965,4314
"781","Iraq",2005,4196.58205876615,26922000,4.356,-572.580046058985,4589
"782","Iraq",2006,3576.98377237663,27448000,4.322,242.822792188866,5177
"783","Iraq",2007,2203.13827010768,27911000,3.705,625.201533445595,5922
"784","Iraq",2008,3246.91924057587,28386000,2.28,271.295709152399,7075
"785","Iraq",2009,3571.91499402907,28973000,1.959,1352.01739550616,7964
"786","Iraq",2010,3731.603345892,29742000,2.335,902.259431107525,9426
"787","Iraq",2011,4402.73270702755,30725000,2.065,726.541903986981,11484
"788","Iraq",2012,4791.93034113349,31890000,2.496,925.71338977736,12408
"789","Iraq",2013,4936.4145024943,33157000,2.439,1072.98609645022,13213
"790","Iraq",2014,4799.21657279781,34412000,1.574,-745.466697663606,12889
"791","Iraq",2015,4656.65077932677,35572000,1.412,-58.2199482739233,13087
"792","Iraq",2016,5146.39070771828,36611000,1.6,2042.47357351616,13976
"793","Ireland",1993,9490.17760498121,3547000,1.739,716.943896250352,20004
"794","Ireland",1994,9748.90906161931,3568000,2.014,1502.80269058296,21433
"795","Ireland",1995,9967.92205210436,3592000,1.533,550.11135857461,24229
"796","Ireland",1996,10337.4048248096,3620000,1.517,2124.03314917127,25516
"797","Ireland",1997,10617.1317436169,3651000,1.542,1705.83401807724,28962
"798","Ireland",1998,11024.7371927996,3688000,2.073,3258.13449023861,32443
"799","Ireland",1999,11360.6979009422,3731000,1.882,2398.82069150362,34928
"800","Ireland",2000,11948.1756364645,3783000,1.908,1799.89426381179,39152
"801","Ireland",2001,12379.4984950092,3842000,1.55,2578.34461218116,41687
"802","Ireland",2002,11779.1860384688,3908000,2.085,-76.2538382804504,46410
"803","Ireland",2003,11466.4998443874,3980000,1.752,-1351.75879396985,48492
"804","Ireland",2004,11367.1715726637,4058000,2.105,738.787580088714,51086
"805","Ireland",2005,11620.388289979,4141000,2.694,2198.98575223376,53476
"806","Ireland",2006,11241.924411678,4231000,3.464,1289.52966201844,53809
"807","Ireland",2007,11014.0907115786,4325000,3.771,1501.04046242775,55953
"808","Ireland",2008,10714.6707486511,4416000,4.831,170.289855072464,49308
"809","Ireland",2009,9368.07327771131,4495000,6.026,-3576.1957730812,48126
"810","Ireland",2010,9151.87242810999,4554000,5.45,-371.102327624067,48910
"811","Ireland",2011,8277.16695104856,4591000,8.326,-1059.24635155739,48980
"812","Ireland",2012,8285.35483224138,4608000,8.104,-521.918402777778,48120
"813","Ireland",2013,8053.2921198765,4615000,8.798,-566.197183098591,48162
"814","Ireland",2014,7925.40172043307,4627000,9.955,283.336935379296,51772
"815","Ireland",2015,8260.8176204921,4652000,11.494,2864.78933791917,53372
"816","Ireland",2016,8495.47228139197,4696000,10.488,1286.4139693356,55653
"817","Israel",1993,8974.2765773799,4929000,0.045,1806.04585108541,22867
"818","Israel",1994,9297.77369609517,5106000,0.037,2953.58401880141,23667
"819","Israel",1995,9460.28496121099,5271000,0.036,3836.08423449061,24602
"820","Israel",1996,9575.17551622419,5424000,0.033,1889.38053097345,25337
"821","Israel",1997,9855.19605758784,5567000,0.035,-689.060535297288,26353
"822","Israel",1998,9827.916907425,5699000,0.032,2431.65467625899,27079
"823","Israel",1999,9399.91651658922,5825000,0.041,1462.66094420601,27863
"824","Israel",2000,10009.986612849,5946000,0.037,1733.4342415069,29914
"825","Israel",2001,10398.0125630918,6061000,0.024,-184.293020953638,29846
"826","Israel",2002,9612.53586196573,6169000,0.037,548.387096774194,29797
"827","Israel",2003,9941.80914303919,6278000,0.048,1052.40522459382,28152
"828","Israel",2004,9172.93384156527,6397000,0.043,457.870876973581,27645
"829","Israel",2005,8657.40076104358,6529000,0.041,1219.48230969521,27294
"830","Israel",2006,9302.34001957524,6681000,0.026,-42.0595719203712,27897
"831","Israel",2007,9171.88644033884,6847000,0.024,2037.09653863006,28397
"832","Israel",2008,9682.40237182936,7021000,0.031,605.611736219912,28071
"833","Israel",2009,8881.91188223922,7190000,0.1,-1574.82614742698,29106
"834","Israel",2010,9295.79381338143,7346000,0.161,2146.33814320719,29319
"835","Israel",2011,9161.84550733271,7487000,0.277,911.179377587819,29370
"836","Israel",2012,9820.69798407873,7615000,0.423,1700.32829940906,29852
"837","Israel",2013,8399.1578182159,7735000,0.534,-2696.83257918552,30625
"838","Israel",2014,7872.681962088,7854000,0.872,-482.302011713776,31454
"839","Israel",2015,8140.65072297997,7978000,1.124,1955.37728754074,31729
"840","Israel",2016,7878.76276749526,8109000,1.485,723.763719324208,32494
"841","Italy",1993,7527.27915102847,57198000,6.84,-548.533165495297,26298
"842","Italy",1994,7424.94172408192,57214000,7.31,87.4086761981333,27128
"843","Italy",1995,7895.7785767065,57174000,6.034,989.050967222864,28125
"844","Italy",1996,7783.86351230367,57065000,6.718,277.595724174187,28395
"845","Italy",1997,7887.59090024585,56904000,6.623,470.459018698158,29537
"846","Italy",1998,8105.10035434078,56743000,6.489,921.576229667096,31188
"847","Italy",1999,8194.90836800965,56656000,6.946,1344.67664501553,31992
"848","Italy",2000,8295.5929789669,56692000,6.791,492.2034855006,33185
"849","Italy",2001,8368.62844328887,56875000,7.169,340.131868131868,34002
"850","Italy",2002,8350.46702511761,57183000,6.384,-599.251525803123,32909
"851","Italy",2003,8525.15243243732,57565000,5.957,1097.29870581082,32463
"852","Italy",2004,8535.07697253884,57948000,6.809,1031.9769448471,32380
"853","Italy",2005,8484.03486129906,58281000,6.053,-240.901837648633,32926
"854","Italy",2006,8352.87140963043,58543000,6.325,-85.0827596809183,34003
"855","Italy",2007,8154.80493733821,58748000,6.033,-842.61591883979,35759
"856","Italy",2008,7933.74269546308,58922000,7.679,55.2934387834765,35938
"857","Italy",2009,7049.62616045094,59106000,9.909,-1805.33279193314,34766
"858","Italy",2010,7186.69984665851,59325000,10.704,1371.54656552887,34544
"859","Italy",2011,6946.65517122842,59589000,11.673,-552.232794643307,35151
"860","Italy",2012,6557.05293049576,59879000,13.268,-492.292790460763,35142
"861","Italy",2013,6051.30927379268,60167000,16.461,-741.087306995529,34482
"862","Italy",2014,5769.69853166168,60410000,18.47,-1368.33305744082,34371
"863","Italy",2015,5873.16578448231,60578000,16.244,99.2769652349037,34673
"864","Italy",2016,5827.06537985359,60663000,15.814,202.693569391557,34989
"865","Japan",1993,9329.00266649931,125707000,5.322,1548.21131679222,29967
"866","Japan",1994,9739.0437190048,126053000,3.835,1318.92140607522,30728
"867","Japan",1995,9812.82915865339,126365000,4.408,2717.18434693151,32146
"868","Japan",1996,9886.5395878659,126644000,4.296,1077.55598370235,32540
"869","Japan",1997,9813.936076692,126893000,4.697,1637.86024445793,32662
"870","Japan",1998,9484.1010423253,127117000,4.915,-893.216485599881,32132
"871","Japan",1999,9755.99515864881,127326000,4.607,528.038263983789,31980
"872","Japan",2000,9919.52799036079,127524000,4.579,579.412502744581,33294
"873","Japan",2001,9790.1907342313,127714000,4.471,-554.629876129477,33086
"874","Japan",2002,10004.8907397221,127893000,4.47,-326.937361700797,33215
"875","Japan",2003,10056.2387115864,128058000,5.069,-1747.10677974043,33576
"876","Japan",2004,10007.8279344793,128204000,4.99,1699.97815980781,34354
"877","Japan",2005,10054.9354730408,128326000,4.454,738.478562411359,35292
"878","Japan",2006,9867.06255871628,128423000,4.944,281.281390405145,35572
"879","Japan",2007,10139.7290490261,128494000,4.412,-1325.99965757156,36054
"880","Japan",2008,9586.44394294104,128539000,4.456,-1259.87443499638,35257
"881","Japan",2009,9046.41036205736,128555000,4.632,-3821.48496752363,33798
"882","Japan",2010,9447.68103331431,128542000,5.252,3523.49426646544,35477
"883","Japan",2011,9840.68495094709,128499000,5.278,-5068.94217075619,34979
"884","Japan",2012,10168.5482657562,128424000,5.182,-3284.97009904691,35143
"885","Japan",2013,10248.8978089619,128314000,5.627,-282.876381376935,35494
"886","Japan",2014,9868.84829323204,128169000,6.376,-1143.8335322894,35550
"887","Japan",2015,9567.82834090658,127985000,7.395,-127.124272375669,36030
"888","Japan",2016,9440.64931550892,127763000,6.9,-694.473360832166,36452
"889","Kazakhstan",1993,12660.309259546,16181000,2.838,-6018.66386502688,8218
"890","Kazakhstan",1994,10645.416086619,16022000,3.836,-4861.12844838347,6622
"891","Kazakhstan",1995,10278.4077791325,15839000,3.875,-4465.30715322937,5699
"892","Kazakhstan",1996,9535.67838119699,15632000,3.917,-5123.33674513818,5603
"893","Kazakhstan",1997,9088.20218363166,15406000,3.938,-4102.94690380371,5325
"894","Kazakhstan",1998,8892.89142033283,15190000,3.95,-1848.71626069783,5079
"895","Kazakhstan",1999,7196.30869305475,15021000,4.197,-1751.3481126423,4943
"896","Kazakhstan",2000,8939.70129579602,14923000,5.61,-1948.9378811231,5704
"897","Kazakhstan",2001,8559.88451994178,14910000,5.313,3236.15023474178,6417
"898","Kazakhstan",2002,9750.01261970907,14976000,5.673,800.614316239316,6803
"899","Kazakhstan",2003,10836.3214092975,15100000,4.965,2829.33774834437,7600
"900","Kazakhstan",2004,11158.2908181711,15250000,4.345,1772.45901639344,8687
"901","Kazakhstan",2005,11931.0647866159,15403000,4.008,1594.3647341427,10331
"902","Kazakhstan",2006,13279.8937139143,15551000,3.726,1912.15998971127,12372
"903","Kazakhstan",2007,13566.0330745845,15702000,3.496,4111.19602598395,14209
"904","Kazakhstan",2008,13438.8345683433,15862000,3.006,2019.98486949943,16214
"905","Kazakhstan",2009,12986.178073198,16043000,3.048,-4017.82708969644,15395
"906","Kazakhstan",2010,14537.3823338361,16252000,3.276,3021.4742800886,17738
"907","Kazakhstan",2011,13751.2325438364,16491000,2.905,3895.03365472076,21302
"908","Kazakhstan",2012,13950.3038745437,16752000,2.7,1481.852913085,21947
"909","Kazakhstan",2013,14104.0835947019,17026000,2.685,535.827557852696,23365
"910","Kazakhstan",2014,14833.9460121096,17303000,2.814,702.652719181645,23398
"911","Kazakhstan",2015,15000.5428449219,17572000,3.233,-367.175051217847,23408
"912","Kazakhstan",2016,15012.7801910653,17831000,4.013,1008.01974090068,23399
"913","Kuwait",1993,27709.7700857525,1773000,0,16182.1771009588,37876
"914","Kuwait",1994,33288.5802405673,1659000,0,15318.8667872212,41522
"915","Kuwait",1995,33990.6465471525,1606000,0,21118.9290161893,42803
"916","Kuwait",1996,30678.3016707398,1627000,0,-1022.74124154886,44072
"917","Kuwait",1997,31971.1395370406,1710000,0,4053.80116959064,42953
"918","Kuwait",1998,28159.7931405668,1831000,0,20616.0567995631,43194
"919","Kuwait",1999,27572.8474100009,1952000,0,3415.98360655738,39544
"920","Kuwait",2000,26104.6878042602,2045000,0,4698.77750611247,43918
"921","Kuwait",2001,27334.6048956436,2103000,0,1701.8544935806,38525
"922","Kuwait",2002,27131.4227681283,2137000,0,2024.33317735143,40318
"923","Kuwait",2003,27577.6752867976,2162000,0,19292.7844588344,47791
"924","Kuwait",2004,28685.4235888904,2200000,0,15267.2727272727,57757
"925","Kuwait",2005,31350.8539845619,2270000,0,14765.1982378855,71115
"926","Kuwait",2006,30913.6863046041,2374000,0,-8039.59561920809,80587
"927","Kuwait",2007,29902.0620554892,2504000,0,-3725.23961661342,81001
"928","Kuwait",2008,30985.792062883,2656000,0,10506.4006024096,90071
"929","Kuwait",2009,30824.1500098247,2821000,0,5469.69159872386,62189
"930","Kuwait",2010,29836.9734887634,2992000,0,10185.4946524064,63719
"931","Kuwait",2011,27229.3692228774,3168000,0,423.611111111111,77126
"932","Kuwait",2012,29881.4513078249,3349000,0,13033.4428187519,82954
"933","Kuwait",2013,26742.3618683844,3526000,0,4537.43618831537,75584
"934","Kuwait",2014,23769.1849239616,3691000,0.002,-10160.6610674614,69228
"935","Kuwait",2015,24056.8850603333,3836000,0.003,9223.14911366006,68127
"936","Kuwait",2016,24780.6308011396,3957000,0.026,4472.5802375537,67798
"937","Latvia",1993,4575.65490049269,2583000,16.424,-2693.37979094077,7978
"938","Latvia",1994,4047.56667080025,2544000,19.52,-163.915094339623,8098
"939","Latvia",1995,3624.59599029183,2508000,18.524,-1599.28229665072,7926
"940","Latvia",1996,3699.34617005109,2479000,12.568,-2379.58854376765,8082
"941","Latvia",1997,3524.82925566298,2453000,19.903,1284.14186710151,8739
"942","Latvia",1998,3406.46832231666,2431000,26.84,2974.49609214315,9607
"943","Latvia",1999,3196.20998915773,2408000,20.115,-4534.88372093023,10162
"944","Latvia",2000,2963.5782626793,2384000,21.06,-281.040268456376,10654
"945","Latvia",2001,3168.7157418569,2359000,19.507,1231.45400593472,11407
"946","Latvia",2002,3218.46174443108,2333000,16.788,-255.893699099871,12325
"947","Latvia",2003,3351.2396524271,2306000,15.881,-400.260190806592,12818
"948","Latvia",2004,3395.36225017743,2279000,19.229,3145.23913997367,13412
"949","Latvia",2005,3469.25600237247,2252000,19.814,830.817051509769,14485
"950","Latvia",2006,3736.55801949524,2225000,16.909,-1818.42696629213,16244
"951","Latvia",2007,3928.92083334169,2198000,16.534,661.510464058235,17941
"952","Latvia",2008,3775.73650613168,2171000,18.561,559.189313680332,18225
"953","Latvia",2009,3476.61986087165,2145000,21.567,-770.629370629371,16439
"954","Latvia",2010,4036.79370479587,2119000,19.324,2697.49882019821,16847
"955","Latvia",2011,3729.48585496888,2094000,18.216,-3218.24259789876,18428
"956","Latvia",2012,3634.51211124696,2069000,23.379,1910.10149830836,19812
"957","Latvia",2013,3611.320255629,2045000,20.82,-1553.05623471883,20765
"958","Latvia",2014,3556.78679619783,2021000,17.599,-2729.34190994557,21944
"959","Latvia",2015,3643.06731056476,1998000,17.223,463.963963963964,22724
"960","Latvia",2016,3663.79214501255,1974000,20.131,2257.34549138804,23362
"961","Lithuania",1993,4448.96413862782,3671000,1.076,-9465.5407245982,8069
"962","Lithuania",1994,4315.76434530226,3649000,1.432,-7184.98218690052,7253
"963","Lithuania",1995,4136.79313427269,3627000,1.059,5881.72043010753,7788
"964","Lithuania",1996,4344.84466020517,3604000,0.851,3977.2475027747,8142
"965","Lithuania",1997,4209.55181827877,3580000,0.835,-3809.21787709497,8999
"966","Lithuania",1998,4469.20962300467,3555000,1.1,3288.04500703235,9718
"967","Lithuania",1999,3799.24014914311,3529000,1.313,-7913.00651742703,10249
"968","Lithuania",2000,3366.08350348153,3502000,1.217,-4099.94288977727,11112
"969","Lithuania",2001,3598.38271659122,3474000,0.999,6036.55728267127,11968
"970","Lithuania",2002,3658.16307564901,3445000,1.015,3908.8534107402,12456
"971","Lithuania",2003,3688.30690871046,3414000,0.895,2342.41359109549,13628
"972","Lithuania",2004,3894.54108789691,3381000,1.135,-55.0133096716948,13928
"973","Lithuania",2005,4214.1028119064,3344000,1.332,-6651.31578947368,15036
"974","Lithuania",2006,4361.36346785248,3303000,1.31,-2664.24462609749,16357
"975","Lithuania",2007,4839.05566404725,3259000,1.585,3471.61706044799,18024
"976","Lithuania",2008,4695.82606753328,3213000,1.648,-284.780578898226,18693
"977","Lithuania",2009,4051.59086411876,3167000,2.028,-1657.40448373855,17132
"978","Lithuania",2010,4389.64061577751,3124000,3.625,-16258.9628681178,18340
"979","Lithuania",2011,4562.41376942174,3083000,4.238,969.185857930587,20243
"980","Lithuania",2012,4640.82419431171,3046000,4.463,82.403151674327,22259
"981","Lithuania",2013,4355.70490665382,3009000,6.207,-1477.23496178132,23389
"982","Lithuania",2014,4333.15833477519,2971000,6.331,-796.701447324133,24604
"983","Lithuania",2015,4478.85833841495,2932000,6.704,1041.2687585266,25279
"984","Lithuania",2016,4540.1915575846,2890000,8.146,770.242214532872,26182
"985","Luxembourg",1993,31136.8459944619,397000,0.56,1324.93702770781,41866
"986","Luxembourg",1994,28736.6991945831,402000,0.72,-3751.24378109453,44298
"987","Luxembourg",1995,22450.6142645146,408000,0.881,-12401.9607843137,44149
"988","Luxembourg",1996,22243.1401834679,414000,0.601,2130.4347826087,44281
"989","Luxembourg",1997,20394.2087545959,420000,0.837,-1595.2380952381,46880
"990","Luxembourg",1998,18043.7347232204,426000,1.206,-2502.34741784038,52335
"991","Luxembourg",1999,18887.3977823366,431000,0.972,4213.45707656613,58456
"992","Luxembourg",2000,20019.7284673279,436000,1.275,5667.43119266055,63619
"993","Luxembourg",2001,20959.2560265962,440000,1.162,6025,58641
"994","Luxembourg",2002,22519.60346393,444000,0.953,8265.76576576577,58883
"995","Luxembourg",2003,23421.8773415155,447000,0.842,4677.85234899329,56075
"996","Luxembourg",2004,26213.9122386101,452000,1.022,13732.3008849558,53255
"997","Luxembourg",2005,26439.4569465466,458000,1.071,1753.27510917031,53088
"998","Luxembourg",2006,25617.939108919,466000,1.273,-1809.01287553648,55818
"999","Luxembourg",2007,23857.9656578166,475000,1.404,-4153.68421052632,59983
"1000","Luxembourg",2008,23091.3382384644,485000,1.5,-665.979381443299,55292
"1001","Luxembourg",2009,21433.1565670582,497000,1.479,-4386.31790744467,55244
"1002","Luxembourg",2010,22081.4049016653,508000,1.397,4948.8188976378,58364
"1003","Luxembourg",2011,21412.5426551873,519000,1.307,-2722.54335260116,54031
"1004","Luxembourg",2012,20428.4228016733,531000,1.658,-1403.0131826742,57873
"1005","Luxembourg",2013,18963.1513464693,543000,2.079,-4038.67403314917,56319
"1006","Luxembourg",2014,17703.1082467386,555000,2.292,-2785.58558558559,66750
"1007","Luxembourg",2015,16456.6472631597,567000,2.54,-2312.16931216931,67804
"1008","Luxembourg",2016,15675.2874453005,579000,2.715,-996.545768566494,69057
"1009","Malaysia",1993,4654.36171413908,19485000,3.837,822.735437516038,9996
"1010","Malaysia",1994,4654.84337433006,19978000,4.695,1837.62138352187,10569
"1011","Malaysia",1995,5856.0670824661,20488000,4.32,756.784459195627,11374
"1012","Malaysia",1996,5895.41364544676,21018000,3.226,2076.74374345799,11901
"1013","Malaysia",1997,5732.61948708436,21563000,2.232,3254.78829476418,12350
"1014","Malaysia",1998,5165.61157585349,22115000,2.564,-1615.01243499887,10711
"1015","Malaysia",1999,4778.75821896651,22661000,3.838,3195.18114822823,10962
"1016","Malaysia",2000,5454.61472794688,23194000,3.446,2725.61869448995,12269
"1017","Malaysia",2001,5691.85202849601,23709000,2.984,65.4603736977519,11799
"1018","Malaysia",2002,5631.94514135574,24208000,2.43,1664.44976867151,12341
"1019","Malaysia",2003,6367.31681444593,24699000,2.101,2289.04004210697,12765
"1020","Malaysia",2004,6815.71164304712,25191000,2.187,1936.4852526696,13695
"1021","Malaysia",2005,7074.65291347164,25691000,2.186,2024.1329648515,14931
"1022","Malaysia",2006,6828.85527822304,26202000,2.2,1240.21067094115,15295
"1023","Malaysia",2007,6842.513248503,26720000,1.982,2068.07634730539,16511
"1024","Malaysia",2008,7434.94030592794,27236000,2.436,1349.61080922309,17770
"1025","Malaysia",2009,7101.07813232378,27735000,2.406,-1067.31566612583,16645
"1026","Malaysia",2010,7676.45058139535,28208000,2.136,911.762620533182,17653
"1027","Malaysia",2011,7588.82525040781,28651000,2.58,1314.12516142543,19390
"1028","Malaysia",2012,7424.39760327907,29068000,2.676,2534.84931883859,20203
"1029","Malaysia",2013,7954.75978146527,29469000,3.082,1793.74936373817,21152
"1030","Malaysia",2014,8073.38569693954,29867000,3.327,420.296648474905,21339
"1031","Malaysia",2015,7705.99474621468,30271000,3.407,527.831918337683,22075
"1032","Malaysia",2016,8040.4893723015,30685000,4.538,2416.94639074466,22687
"1033","Mexico",1993,3814.58069393512,88625000,6.84,107.960507757405,10050
"1034","Mexico",1994,3899.11020897112,90156000,5.169,633.457562447314,10221
"1035","Mexico",1995,3617.56226612701,91663000,6.743,110.033492248781,9100
"1036","Mexico",1996,3712.0479436542,93147000,7.211,561.75722245483,9145
"1037","Mexico",1997,3896.4265904509,94611000,6.094,183.41419073892,9674
"1038","Mexico",1998,4043.02602947627,96056000,5.561,603.89772632631,10217
"1039","Mexico",1999,4005.91323793404,97485000,6.928,448.581833102529,10391
"1040","Mexico",2000,4004.71551061678,98900000,6.732,702.962588473205,11338
"1041","Mexico",2001,4094.77678518016,100298000,5.956,-324.014436977806,11300
"1042","Mexico",2002,4051.41083904466,101685000,5.168,442.228450607268,11311
"1043","Mexico",2003,4246.73352024136,103081000,4.419,38.1641621637353,11480
"1044","Mexico",2004,4198.98314011541,104515000,5.033,969.238865234655,12193
"1045","Mexico",2005,4377.08777887835,106005000,5.193,1190.34951181548,13018
"1046","Mexico",2006,4430.69185570844,107560000,5.295,599.404983265154,13713
"1047","Mexico",2007,4394.81924686959,109171000,4.941,21.5716628042245,14180
"1048","Mexico",2008,4448.67274285972,110815000,6.344,622.785723954338,14442
"1049","Mexico",2009,4231.60348200313,112464000,4.698,-423.255441741357,13474
"1050","Mexico",2010,4064.95152200398,114093000,5.949,645.31566353764,14276
"1051","Mexico",2011,4184.83781045186,115695000,5.571,917.109641730412,15210
"1052","Mexico",2012,4231.96572798588,117274000,5.164,9.20067534150791,15203
"1053","Mexico",2013,4124.73318353573,118827000,4.779,74.9408804396307,15357
"1054","Mexico",2014,3997.58037472477,120355000,6.361,135.133563208841,15531
"1055","Mexico",2015,3955.2152986952,121858000,5.702,-98.7050501403273,15766
"1056","Mexico",2016,3935.88166002927,123333000,5.759,219.170862623953,15803
"1057","Morocco",1993,1055.45906908366,26155000,1.3,-14.0317338940929,4773
"1058","Morocco",1994,1090.2392307061,26584000,2.237,403.287691844719,5190
"1059","Morocco",1995,1097.24448068142,26994000,1.658,-96.2065644217233,4830
"1060","Morocco",1996,1110.41017077957,27383000,5.092,297.995106452909,5558
"1061","Morocco",1997,1120.56917149606,27755000,5.214,164.582958025581,5106
"1062","Morocco",1998,1112.0482974688,28110000,4.334,73.3902525791533,5048
"1063","Morocco",1999,1136.92238397214,28456000,1.936,63.5015462468372,4801
"1064","Morocco",2000,1166.10807807182,28794000,1.851,-39.5568521219699,4580
"1065","Morocco",2001,1284.96313663673,29126000,2.326,349.069559843439,4614
"1066","Morocco",2002,1292.61438234385,29455000,2.187,103.751485316585,4509
"1067","Morocco",2003,1258.95355073158,29783000,3.443,63.5933250512037,4608
"1068","Morocco",2004,1439.88577121036,30115000,3.27,612.551884442969,4537
"1069","Morocco",2005,1494.79718625894,30456000,1.958,360.388757551878,4440
"1070","Morocco",2006,1538.41246550885,30805000,1.898,105.177730887843,4834
"1071","Morocco",2007,1611.80207868686,31164000,1.929,-49.2234629700937,5168
"1072","Morocco",2008,1676.14354102735,31537000,1.786,537.400513682342,5803
"1073","Morocco",2009,1647.09470378362,31929000,4.441,-3.44514391305708,6164
"1074","Morocco",2010,1737.62433911511,32343000,5.553,678.693998701419,6603
"1075","Morocco",2011,1729.9615103221,32782000,3.432,187.480934659264,7226
"1076","Morocco",2012,1775.69527506543,33242000,2.932,79.5680163648397,7323
"1077","Morocco",2013,1742.04128176134,33716000,4.818,280.964527227429,7450
"1078","Morocco",2014,1744.34614178458,34192000,4.202,57.4403369209172,7324
"1079","Morocco",2015,1760.55389888011,34664000,5.086,166.512808677591,7577
"1080","Morocco",2016,1737.50258946188,35126000,5.282,82.816147582987,7613
"1081","Netherlands",1993,11191.3549583315,15268000,0.332,557.440398218496,26968
"1082","Netherlands",1994,11155.9724200658,15369000,0.379,-633.873381482204,27867
"1083","Netherlands",1995,11186.3201191582,15468000,0.406,2498.90095681407,28915
"1084","Netherlands",1996,11723.3590440843,15563000,0.502,2797.27558953929,29657
"1085","Netherlands",1997,11196.9459764144,15655000,0.566,-1440.11497923986,32099
"1086","Netherlands",1998,11203.0462881481,15746000,0.649,742.093230026673,33873
"1087","Netherlands",1999,10797.709318871,15836000,0.708,-737.875726193483,36238
"1088","Netherlands",2000,10796.3455802791,15926000,0.827,906.75624764536,39923
"1089","Netherlands",2001,11055.2098539173,16018000,0.876,2463.79073542265,40005
"1090","Netherlands",2002,10948.1082395774,16110000,1.045,107.697082557418,40263
"1091","Netherlands",2003,11099.7864681983,16201000,1.028,443.429417937164,39325
"1092","Netherlands",2004,11140.717479709,16287000,1.326,2342.54313255971,39959
"1093","Netherlands",2005,10846.8546978311,16367000,1.811,1741.6142237429,42550
"1094","Netherlands",2006,10506.8856959143,16440000,2.029,-1356.6301703163,44600
"1095","Netherlands",2007,10456.0829682275,16507000,2.178,1349.06403344036,47515
"1096","Netherlands",2008,10594.145621135,16568000,2.603,-586.733462095606,47481
"1097","Netherlands",2009,10236.1080006172,16626000,3.055,-674.545891976423,45285
"1098","Netherlands",2010,10920.4649175016,16683000,2.811,3662.05118983396,44394
"1099","Netherlands",2011,10103.3912381165,16738000,3.288,-2662.08627076114,44591
"1100","Netherlands",2012,9878.40923394835,16792000,3.444,-2133.51595998094,45412
"1101","Netherlands",2013,9841.1543748759,16844000,3.43,-2097.54215150796,48629
"1102","Netherlands",2014,9401.94671629167,16893000,3.546,-3227.90504942876,47747
"1103","Netherlands",2015,9827.06505103545,16938000,3.936,939.898453182194,48463
"1104","Netherlands",2016,9798.42191994487,16981000,4.034,1095.40074200577,49254
"1105","New Zealand",1993,7774.49832897892,3564000,38.156,3573.23232323232,20388
